IRIS;GRD_QUART
50650000;506500
50660000;506600
50680000;506800
50700000;507000
50710000;507100
50720000;507200
50730000;507300
50740000;507400
50750000;507500
50760000;507600
50770000;507700
50780000;507800
50790000;507900
50800000;508000
50810000;508100
50820000;508200
50840000;508400
50850000;508500
50860000;508600
50870000;508700
50890000;508900
50900000;509000
50910000;509100
50920000;509200
50930000;509300
50940000;509400
50950000;509500
50960000;509600
50970000;509700
50980000;509800
50990000;509900
51000000;510000
51010000;510100
51020000;510200
51030000;510300
51040000;510400
51060000;510600
51070000;510700
51080000;510800
51090000;510900
51100000;511000
51110000;511100
51120000;511200
51130000;511300
51140000;511400
51150000;511500
51160000;511600
51170000;511700
51180000;511800
51190000;511900
51210000;512100
51220000;512200
51230000;512300
51240000;512400
51260000;512600
51270000;512700
51280000;512800
51290000;512900
51300000;513000
51310000;513100
51320000;513200
51330000;513300
51340000;513400
51350000;513500
51360000;513600
51390000;513900
51400000;514000
51420000;514200
51440000;514400
51450000;514500
51460000;514600
51470000;514700
51480000;514800
51490000;514900
51510000;515100
51520000;515200
51530000;515300
51540000;515400
51550000;515500
51560000;515600
51570000;515700
51580000;515800
51590000;515900
51600000;516000
51610000;516100
51620000;516200
51630000;516300
51640000;516400
51650000;516500
51660000;516600
51670000;516700
51680000;516800
51690000;516900
51700000;517000
51710000;517100
51720000;517200
51730000;517300
51740000;517400
51760000;517600
51770000;517700
51780000;517800
51790000;517900
51800000;518000
51810000;518100
51820000;518200
51830000;518300
51840000;518400
60010000;600100
60020000;600200
60030000;600300
60040101;600401
60040102;600401
60040103;600401
60040104;600401
60040105;600401
60040106;600401
60040107;600401
60040108;600401
60040109;600401
60040110;600401
60040111;600401
60040112;600401
60040113;600401
60040114;600401
60040115;600401
60040116;600401
60040117;600401
60040118;600401
60040119;600401
60040120;600401
60040121;600401
60040122;600401
60040123;600401
60040124;600401
60040125;600401
60040126;600401
60050000;600500
60060000;600600
60070000;600700
60080000;600800
60090000;600900
60100000;601000
60110000;601100
60120101;601201
60120102;601201
60120103;601201
60120104;601201
60120105;601201
60130000;601300
60140000;601400
60150000;601500
60160000;601600
60170000;601700
60180101;601801
60180102;601801
60180103;601801
60190000;601900
60200000;602000
60210000;602100
60220000;602200
60230000;602300
60240000;602400
60250000;602500
60260000;602600
60270101;602701
60270102;602701
60270103;602701
60270104;602701
60270105;602701
60270106;602701
60270107;602701
60270108;602701
60270109;602701
60270110;602701
60270111;602701
60270112;602701
60270113;602701
60270114;602701
60270115;602701
60270116;602701
60270117;602701
60280000;602800
60290101;602901
60290102;602901
60290103;602901
60290104;602901
60290105;602901
60290106;602901
60290107;602901
60290108;602901
60290109;602901
60290110;602901
60290111;602901
60290112;602901
60290113;602901
60290114;602901
60290115;602901
60290116;602901
60290117;602901
60290118;602901
60290119;602901
60290120;602901
60290121;602901
60290122;602901
60290123;602901
60290124;602901
60290125;602901
60290126;602901
60290127;602901
60290128;602901
60290130;602901
60290131;602901
60290132;602901
60300101;603001
60300102;603001
60300103;603001
60300104;603001
60300105;603001
60300106;603001
60300107;603001
60300108;603001
60300109;603001
60300110;603001
60300111;603001
60300112;603001
60300113;603001
60300114;603001
60300115;603001
60300116;603001
60300117;603001
60310000;603100
60320000;603200
60330101;603301
60330102;603301
60330103;603301
60330104;603301
60330105;603301
60340000;603400
60350000;603500
60360000;603600
60370000;603700
60380000;603800
60390000;603900
60400000;604000
60410000;604100
60420000;604200
60430000;604300
60440101;604401
60440102;604401
60440103;604401
60450000;604500
60460000;604600
60470000;604700
60480101;604801
60480102;604801
60490000;604900
60500000;605000
60510000;605100
60520000;605200
60530000;605300
60540000;605400
60550000;605500
60560000;605600
60570000;605700
60580000;605800
60590000;605900
60600000;606000
60610000;606100
60620000;606200
60630000;606300
60640000;606400
60650101;606501
60650102;606501
60660000;606600
60670000;606700
60680000;606800
60690101;606901
60690102;606901
60690103;606901
60690104;606901
60690105;606901
60690106;606901
60690107;606901
60690108;606901
60690109;606901
60690110;606901
60690111;606901
60690112;606901
60690113;606901
60690114;606901
60690115;606901
60690116;606901
60690117;606901
60700000;607000
60710000;607100
60720000;607200
60730000;607300
60740000;607400
60750000;607500
60760000;607600
60770000;607700
60780000;607800
60790101;607901
60790102;607901
60790103;607901
60790104;607901
60790105;607901
60790106;607901
60790107;607901
60790108;607901
60790109;607901
60800000;608000
60810000;608100
60820000;608200
60830101;608301
60830102;608301
60830103;608301
60830104;608301
60830105;608301
60830106;608301
60830201;608302
60830202;608302
60830203;608302
60830204;608302
60830205;608302
60830206;608302
60840101;608401
60840102;608401
60840103;608401
60840104;608401
60850101;608501
60850102;608501
60850103;608501
60850104;608501
60850105;608501
60850107;608501
60850108;608501
60860000;608600
60870000;608700
60880101;608801
60880102;608801
60880103;608801
60880201;608802
60880202;608802
60880203;608802
60880204;608802
60880205;608802
60880206;608802
60880301;608803
60880302;608803
60880303;608803
60880304;608803
60880305;608803
60880401;608804
60880402;608804
60880403;608804
60880404;608804
60880501;608805
60880502;608805
60880503;608805
60880504;608805
60880505;608805
60880506;608805
60880507;608805
60880508;608805
60880509;608805
60880601;608806
60880602;608806
60880603;608806
60880604;608806
60880605;608806
60880701;608807
60880702;608807
60880801;608808
60880901;608809
60880902;608809
60880903;608809
60880904;608809
60880905;608809
60881001;608810
60881002;608810
60881003;608810
60881004;608810
60881005;608810
60881101;608811
60881102;608811
60881103;608811
60881104;608811
60881105;608811
60881201;608812
60881202;608812
60881203;608812
60881204;608812
60881301;608813
60881302;608813
60881303;608813
60881304;608813
60881305;608813
60881306;608813
60881307;608813
60881308;608813
60881309;608813
60881401;608814
60881402;608814
60881403;608814
60881404;608814
60881501;608815
60881502;608815
60881503;608815
60881504;608815
60881505;608815
60881506;608815
60881601;608816
60881602;608816
60881603;608816
60881604;608816
60881605;608816
60881606;608816
60881701;608817
60881702;608817
60881703;608817
60881704;608817
60881705;608817
60881801;608818
60881802;608818
60881803;608818
60881804;608818
60881805;608818
60881901;608819
60881902;608819
60881903;608819
60882001;608820
60882002;608820
60882101;608821
60882102;608821
60882103;608821
60882104;608821
60882201;608822
60882202;608822
60882203;608822
60882301;608823
60882302;608823
60882303;608823
60882304;608823
60882401;608824
60882402;608824
60882501;608825
60882502;608825
60882503;608825
60882504;608825
60882601;608826
60882602;608826
60882603;608826
60882701;608827
60882702;608827
60882703;608827
60882704;608827
60882705;608827
60882801;608828
60882802;608828
60882803;608828
60882804;608828
60882805;608828
60882901;608829
60882902;608829
60882903;608829
60882904;608829
60882905;608829
60882906;608829
60883001;608830
60883002;608830
60883003;608830
60883101;608831
60883102;608831
60883201;608832
60883202;608832
60883301;608833
60883401;608834
60883402;608834
60883403;608834
60883501;608835
60883601;608836
60883602;608836
60883701;608837
60883801;608838
60890000;608900
60900101;609001
60900102;609001
60910000;609100
60920000;609200
60930000;609300
60940000;609400
60950101;609501
60950102;609501
60950103;609501
60960000;609600
60970000;609700
60980000;609800
60990000;609900
61000000;610000
61010000;610100
61020000;610200
61030000;610300
61040101;610401
61040102;610401
61040103;610401
61040104;610401
61040105;610401
61050101;610501
61050102;610501
61060000;610600
61070000;610700
61080000;610800
61090000;610900
61100000;611000
61110000;611100
61120000;611200
61130000;611300
61140000;611400
61150000;611500
61160000;611600
61170000;611700
61180000;611800
61190000;611900
61200000;612000
61210000;612100
61220000;612200
61230101;612301
61230102;612301
61230103;612301
61230104;612301
61230105;612301
61230106;612301
61230107;612301
61230108;612301
61230109;612301
61230110;612301
61230111;612301
61240000;612400
61250000;612500
61260000;612600
61270000;612700
61280000;612800
61290000;612900
61300000;613000
61310000;613100
61320000;613200
61330000;613300
61340000;613400
61350000;613500
61360000;613600
61370000;613700
61380000;613800
61390000;613900
61400000;614000
61410000;614100
61420000;614200
61430000;614300
61440000;614400
61450000;614500
61460000;614600
61470000;614700
61480000;614800
61490101;614901
61490102;614901
61490103;614901
61490104;614901
61500000;615000
61510000;615100
61520101;615201
61520102;615201
61520103;615201
61520104;615201
61530000;615300
61540000;615400
61550101;615501
61550102;615501
61550103;615501
61550104;615501
61550105;615501
61550106;615501
61550107;615501
61550108;615501
61550109;615501
61550110;615501
61560000;615600
61570101;615701
61570102;615701
61570103;615701
61570104;615701
61570105;615701
61570106;615701
61570107;615701
61580000;615800
61590101;615901
61590102;615901
61590103;615901
61600000;616000
61610101;616101
61610102;616101
61610103;616101
61610104;616101
61610105;616101
61610106;616101
61610107;616101
61620000;616200
61630000;616300
70010000;700100
70020000;700200
70030000;700300
70040000;700400
70050000;700500
70060000;700600
70070000;700700
70080000;700800
70090000;700900
70100101;701001
70100102;701001
70100103;701001
70100201;701002
70100202;701002
70100203;701002
70100204;701002
70110000;701100
70120000;701200
70130000;701300
70140000;701400
70150000;701500
70170000;701700
70180000;701800
70190101;701901
70190102;701901
70190103;701901
70190104;701901
70190105;701901
70200000;702000
70220000;702200
70230000;702300
70240000;702400
70250000;702500
70260000;702600
70270000;702700
70280000;702800
70290000;702900
70300000;703000
70310000;703100
70320000;703200
70330000;703300
70340000;703400
70350000;703500
70360000;703600
70370000;703700
70380000;703800
70390000;703900
70400000;704000
70410000;704100
70420101;704201
70420102;704201
70420103;704201
70440000;704400
70450000;704500
70470000;704700
70480000;704800
70490000;704900
70500000;705000
70510000;705100
70520000;705200
70530000;705300
70540000;705400
70550000;705500
70560000;705600
70580000;705800
70590000;705900
70600000;706000
70610000;706100
70620000;706200
70630000;706300
70640000;706400
70650000;706500
70660000;706600
70670000;706700
70680000;706800
70690000;706900
70700000;707000
70710000;707100
70720000;707200
70730000;707300
70740000;707400
70750000;707500
70760000;707600
70770000;707700
70780000;707800
70790000;707900
70800000;708000
70810000;708100
70820000;708200
70830000;708300
70840000;708400
70850000;708500
70860000;708600
70870000;708700
70880000;708800
70890000;708900
70900000;709000
70910000;709100
70920000;709200
70930000;709300
70940000;709400
70950000;709500
70960000;709600
70970000;709700
70980000;709800
70990000;709900
71000000;710000
71010000;710100
71020101;710201
71020102;710201
71020103;710201
71020104;710201
71030000;710300
71040000;710400
71050000;710500
71060000;710600
71070000;710700
71080000;710800
71090000;710900
71100000;711000
71110000;711100
71120000;711200
71130000;711300
71140000;711400
71150000;711500
71160000;711600
71170000;711700
71180000;711800
71190000;711900
71200000;712000
71210000;712100
71220000;712200
71230000;712300
71240000;712400
71260000;712600
71270000;712700
71280000;712800
71290000;712900
71300000;713000
71310000;713100
71320000;713200
71330000;713300
71340000;713400
71360000;713600
71370000;713700
71380000;713800
71390000;713900
71400000;714000
71410000;714100
71420000;714200
71430000;714300
71440000;714400
71450000;714500
71460000;714600
71470000;714700
71480000;714800
71490000;714900
71500000;715000
71510000;715100
71520000;715200
71530000;715300
71540000;715400
71550000;715500
71560000;715600
71570000;715700
71580000;715800
71590000;715900
71600000;716000
71610000;716100
71620000;716200
71630000;716300
71650000;716500
71660000;716600
71670000;716700
71680000;716800
71690000;716900
71700000;717000
71710000;717100
71720000;717200
71730000;717300
71740000;717400
71750000;717500
71760000;717600
71770000;717700
71780000;717800
71790000;717900
71810000;718100
71820000;718200
71830000;718300
71840000;718400
71850000;718500
71860101;718601
71860102;718601
71860103;718601
71860104;718601
71870000;718700
71880000;718800
71890000;718900
71900000;719000
71910000;719100
71920000;719200
71930000;719300
71940000;719400
71950000;719500
71960000;719600
71970000;719700
71980000;719800
71990000;719900
72000000;720000
72010000;720100
72020000;720200
72030000;720300
72040000;720400
72050000;720500
72060000;720600
72070000;720700
72080000;720800
